query,song_id
Can you recommend more mellow tracks like 'Change the World'?,6BQNJ0JFKh8sWjQLI6Zudi
Give me energetic songs from the late 90s similar to this one.,6BQNJ0JFKh8sWjQLI6Zudi
I'm in the mood for popular rock songs in the key of A major.,6BQNJ0JFKh8sWjQLI6Zudi
Find me more solo tracks with high instrumental elements.,6BQNJ0JFKh8sWjQLI6Zudi
Do you have any album rock songs with low tempo and medium energy?,6BQNJ0JFKh8sWjQLI6Zudi
Can you recommend more alternative rock songs from the mid-90s with high popularity?,7GuLQiPvQbfzP0kqcvgIQQ
Give me some upbeat tracks in a major key like 'Desperately Wanting' but with higher danceability.,7GuLQiPvQbfzP0kqcvgIQQ
I'm in the mood for something with very low acousticness and high instrumentalness like this song.,7GuLQiPvQbfzP0kqcvgIQQ
Do you have any energetic songs in a major key similar to 'Desperately Wanting'?,7GuLQiPvQbfzP0kqcvgIQQ
Recommend me some rock songs with high energy and high loudness like this one.,7GuLQiPvQbfzP0kqcvgIQQ
Can you recommend energetic Irish rock songs from the late 90s?,3IrhUrZKAkJ8LsFtH71fOT
"Give me some high-energy, instrumental tracks in E minor.",3IrhUrZKAkJ8LsFtH71fOT
What are some popular U2 songs with a medium tempo and medium valence?,3IrhUrZKAkJ8LsFtH71fOT
I'm in the mood for something danceable and not too loud—any suggestions?,3IrhUrZKAkJ8LsFtH71fOT
"Could you recommend some upbeat, non-explicit tracks similar to 'Discotheque'?",3IrhUrZKAkJ8LsFtH71fOT
Can you recommend me some high-energy hard rock tracks from the late 90s?,30RKGpKHqr7ytcTljw436k
Give me more songs with very low acousticness and very high instrumentalness.,30RKGpKHqr7ytcTljw436k
"Find me some fast-paced, major key rock songs that are not too danceable.",30RKGpKHqr7ytcTljw436k
I'm in the mood for some high-energy tracks with a very low valence.,30RKGpKHqr7ytcTljw436k
Do you have any popular hard rock songs with a medium tempo and medium speechiness?,30RKGpKHqr7ytcTljw436k
Can you recommend more songs similar to 'Thirty-Three' by The Smashing Pumpkins?,4QzEuEWD5a7NAX8pkV3UKM
Give me some mellow alternative rock tracks released around 2013.,4QzEuEWD5a7NAX8pkV3UKM
I'm in the mood for energetic songs with a major key like 'Thirty-Three'. Any suggestions?,4QzEuEWD5a7NAX8pkV3UKM
I want more high-tempo songs with low energy and high instrumentalness.,4QzEuEWD5a7NAX8pkV3UKM
Do you have any popular alternative rock tracks with low valence and very low acousticness?,4QzEuEWD5a7NAX8pkV3UKM
Can you recommend more soft rock tracks from the 90s with a very high acousticness and low energy?,3wE2WsbYe6jZ6H3fpXFauv
Give me some mellow songs in a minor key like this one but with very high danceability and low tempo.,3wE2WsbYe6jZ6H3fpXFauv
"I'm in the mood for some low-energy, soft rock songs with medium popularity by artists in the same medium popularity range as Gloria Estefan.",3wE2WsbYe6jZ6H3fpXFauv
"Find me more acoustic, low-energy tracks in the key of A# with a medium valence and very low instrumentalness.",3wE2WsbYe6jZ6H3fpXFauv
"Do you have any recommendations for mellow, acoustic songs with a low tempo and very low speechiness like 'I'm Not Giving You Up'?",3wE2WsbYe6jZ6H3fpXFauv
Can you recommend more pop rock songs from the mid-90s with a high popularity rating?,0lfPPoWG4b3OmhieJ2YDF0
Give me some solo tracks in the key of G with medium energy and tempo.,0lfPPoWG4b3OmhieJ2YDF0
I'm in the mood for something mellow and low-energy like 'If It Makes You Happy.',0lfPPoWG4b3OmhieJ2YDF0
Are there any popular pop rock songs from the mid-90s that are not explicit?,0lfPPoWG4b3OmhieJ2YDF0
"I want to discover some new music with low acousticness, instrumentalness, and valence.",0lfPPoWG4b3OmhieJ2YDF0
Can you recommend more mellow rock songs like this one?,2Ie2PTlhSYqE7WG5l6QzrB
Give me upbeat rock tracks from the same era as this one.,2Ie2PTlhSYqE7WG5l6QzrB
I'm looking for highly popular rock songs with high energy.,2Ie2PTlhSYqE7WG5l6QzrB
Find me rock songs in a different key but with a similar mood.,2Ie2PTlhSYqE7WG5l6QzrB
Recommend rock songs that are high in acousticness and liveness.,2Ie2PTlhSYqE7WG5l6QzrB
Can you recommend more dance rock songs from the late 90s with high energy and a major key?,2xU2QWzGunslGXtJbmYbeE
I'm looking for something with very low acousticness and high instrumentalness like 'Barrel of a Gun',2xU2QWzGunslGXtJbmYbeE
Give me songs with very high tempo and high loudness similar to Depeche Mode's style,2xU2QWzGunslGXtJbmYbeE
Do you have any medium-popular tracks with high valence and high speechiness?,2xU2QWzGunslGXtJbmYbeE
Find me more solo dance rock songs with very high energy and a major key like 'Barrel of a Gun',2xU2QWzGunslGXtJbmYbeE
Can you recommend more high-energy Christian alternative rock songs from the early 2000s?,2o6jJqASR4NmMjkhoXbNYo
Give me some mellow tracks in minor key A with medium acousticness and low valence.,2o6jJqASR4NmMjkhoXbNYo
I'm looking for solo songs with very high energy and high instrumentalness.,2o6jJqASR4NmMjkhoXbNYo
Do you have any low-tempo Christian alternative rock tracks with a medium danceability?,2o6jJqASR4NmMjkhoXbNYo
Find me more songs like this with very low popularity and no explicit content.,2o6jJqASR4NmMjkhoXbNYo
I'm looking for more high-energy hard rock songs from the mid-90s like this one.,0rDPQzWWmLTv9deHn4ulG7
Can you recommend some popular hard rock tracks in a major key with a positive vibe?,0rDPQzWWmLTv9deHn4ulG7
I want to discover more medium-tempo rock songs with high instrumental elements and a lot of energy.,0rDPQzWWmLTv9deHn4ulG7
"Give me something in a major key, similar to Metallica, that is neither explicit nor too danceable.",0rDPQzWWmLTv9deHn4ulG7
Do you have any solo hard rock songs with very low acoustic elements and a high valence like 'Hero Of The Day'?,0rDPQzWWmLTv9deHn4ulG7
Can you recommend more alternative rock songs with high energy and a major key like Electrolite?,6TU0zW9qJaG53vSa1R57qb
Give me some medium-tempo tracks from the late 90s with a solo artist and high instrumentalness.,6TU0zW9qJaG53vSa1R57qb
I'm looking for songs similar to Electrolite that have a very high liveness and low valence.,6TU0zW9qJaG53vSa1R57qb
Find me more medium-popular songs from artists with high popularity that are not explicit.,6TU0zW9qJaG53vSa1R57qb
Recommend some alternative rock tracks in G major with medium loudness and medium speechiness.,6TU0zW9qJaG53vSa1R57qb
Can you recommend more heartland rock songs with a similar vibe to Nowhere To Go?,035Wi3SCHzijMtWdhVv5K8
"I'm looking for slow, acoustic tracks in the key of E from the mid-90s like this one.",035Wi3SCHzijMtWdhVv5K8
"Give me more low-tempo songs with high liveness and low energy, but without explicit content.",035Wi3SCHzijMtWdhVv5K8
"Do you have any mellow, major key tracks from the 90s with a low valence like this one?",035Wi3SCHzijMtWdhVv5K8
"I want to discover more low-energy, very low speechiness solo songs that are not too popular.",035Wi3SCHzijMtWdhVv5K8
Can you recommend more upbeat rock songs similar to John Mellencamp's 'Key West Intermezzo'?,43bvQNBz3LPzTxEgPSs9qQ
I'm looking for rock tracks with high energy and high liveliness like this one.,43bvQNBz3LPzTxEgPSs9qQ
Give me some popular rock songs in the key of B with a major mode.,43bvQNBz3LPzTxEgPSs9qQ
"Find me some rock tunes with a very high valence and danceability, but lower energy.",43bvQNBz3LPzTxEgPSs9qQ
Do you have any album rock songs with a solo artist and very high loudness?,43bvQNBz3LPzTxEgPSs9qQ
Can you recommend more songs like this one from the mid-90s with a high energy level?,3wgNhWuV5gkcEkTgMBNcoA
I'm in the mood for some upbeat album rock tracks in a major key like this one.,3wgNhWuV5gkcEkTgMBNcoA
Give me recommendations for popular solo rock songs with a very high tempo.,3wgNhWuV5gkcEkTgMBNcoA
Do you have any medium acousticness rock tracks similar to this one but with a higher valence?,3wgNhWuV5gkcEkTgMBNcoA
"Find me some high-energy, non-explicit rock songs in a major key like this one.",3wgNhWuV5gkcEkTgMBNcoA
Can you recommend more alternative rock songs with a high energy level like Bittersweet Me?,7aYzsNdBnwgHtB5QftgYRW
Give me some low-valence tracks from the mid-90s with a minor key like Bittersweet Me.,7aYzsNdBnwgHtB5QftgYRW
"I'm in the mood for some high-energy, high-loudness alternative rock songs like Bittersweet Me.",7aYzsNdBnwgHtB5QftgYRW
Find me some solo tracks with high liveness and a medium tempo similar to Bittersweet Me.,7aYzsNdBnwgHtB5QftgYRW
Do you have any explicit alternative rock songs with a very high energy level like Bittersweet Me?,7aYzsNdBnwgHtB5QftgYRW
Can you recommend more mellow country rock songs similar to this one?,2A7j0RLnzvvlUFrevBiOQf
"I'm in the mood for some high-energy country rock tracks from the mid-90s, any suggestions?",2A7j0RLnzvvlUFrevBiOQf
"Give me some upbeat country rock tunes in F major, but with higher energy levels than this one.",2A7j0RLnzvvlUFrevBiOQf
What are some popular country rock songs with a very high acoustic vibe like this?,2A7j0RLnzvvlUFrevBiOQf
"Do you have any country rock tracks with very high liveness and tempo, but with a lower energy level?",2A7j0RLnzvvlUFrevBiOQf
Can you recommend more mellow pop rock songs from the mid-90s?,4vDBJeeQCbhP9FaPPMsYkY
Give me energetic solo tracks in major key with very high acousticness.,4vDBJeeQCbhP9FaPPMsYkY
I'm in the mood for popular songs with low tempo and medium valence.,4vDBJeeQCbhP9FaPPMsYkY
"Find me more non-explicit, low-energy songs with low loudness and speechiness.",4vDBJeeQCbhP9FaPPMsYkY
Recommend some high-popularity pop rock tracks with very low energy and low danceability.,4vDBJeeQCbhP9FaPPMsYkY
Can you recommend more acoustic pop rock songs from the mid-90s?,2U40DawrPNZwD0lcqqx3bq
I'm looking for upbeat tracks in G major with high danceability and high tempo.,2U40DawrPNZwD0lcqqx3bq
Give me some popular songs with a high valence and low energy.,2U40DawrPNZwD0lcqqx3bq
Find me some mellow solo pop rock tracks from the mid-90s with medium instrumentalness.,2U40DawrPNZwD0lcqqx3bq
Do you have any non-explicit pop rock songs with very high acousticness and high liveness?,2U40DawrPNZwD0lcqqx3bq
Can you recommend more alternative rock songs like this one?,7fI96JHMnvd3Ft70Zzv74G
I'm in the mood for something high energy and upbeat in the key of B.,7fI96JHMnvd3Ft70Zzv74G
Give me more songs with high popularity but low popularity for the artist.,7fI96JHMnvd3Ft70Zzv74G
Do you have any upbeat tracks with high valence and low acousticness?,7fI96JHMnvd3Ft70Zzv74G
I'm looking for more non-explicit songs with a major key and medium tempo.,7fI96JHMnvd3Ft70Zzv74G
Can you recommend more soft rock tracks similar to 'Missing You' by Tina Turner?,4nC3wi3ZYLXsrSAv2y9q1T
I'm looking for slower songs in the key of A with a melancholic mood like 'Missing You'.,4nC3wi3ZYLXsrSAv2y9q1T
Give me more low-tempo tracks with high danceability and medium energy.,4nC3wi3ZYLXsrSAv2y9q1T
"Could you suggest songs with very low valence and very high loudness, like 'Missing You'?",4nC3wi3ZYLXsrSAv2y9q1T
"I want more non-explicit, solo soft rock songs from the early 2000s with medium popularity.",4nC3wi3ZYLXsrSAv2y9q1T
Can you recommend some energetic pop rock songs from the mid-90s?,5wDeYEOMGyOEKjlo7bbKsE
I'm looking for songs in a major key with low acousticness and high liveliness.,5wDeYEOMGyOEKjlo7bbKsE
Give me some medium-popular tracks in the key of C with low valence and very low danceability.,5wDeYEOMGyOEKjlo7bbKsE
"Do you have any non-explicit, medium-energy solo songs with medium loudness?",5wDeYEOMGyOEKjlo7bbKsE
Suggest some tracks with medium speechiness and very low tempo.,5wDeYEOMGyOEKjlo7bbKsE
Can you recommend more soft rock songs from the mid-90s?,5sU3gFFE3K28cWgC8NfERu
"I'm in the mood for something with a high acoustic feel, similar to this track.",5sU3gFFE3K28cWgC8NfERu
Give me more songs with a major key and high valence.,5sU3gFFE3K28cWgC8NfERu
Do you have any popular soft rock tracks with low energy and very low speechiness?,5sU3gFFE3K28cWgC8NfERu
I want to hear more solo songs with a major key and very high tempo.,5sU3gFFE3K28cWgC8NfERu
Can you recommend more high-energy alternative rock songs from around the early 2000s?,5kguToT39QaxxYEuPwFkp6
Give me some solo tracks with very low acousticness and high instrumentalness.,5kguToT39QaxxYEuPwFkp6
Do you have any alternative rock songs in a major key with very high tempo?,5kguToT39QaxxYEuPwFkp6
I'm looking for more songs with high energy and loudness but very low valence.,5kguToT39QaxxYEuPwFkp6
Recommend me some songs by The Smashing Pumpkins with very high instrumentalness and liveness.,5kguToT39QaxxYEuPwFkp6
Can you recommend more soft rock songs similar to 'You'll Be Mine' by Gloria Estefan?,4L2BdIseoWJyU0B8VhFMG2
"I'm in the mood for some high-energy, danceable tracks in a minor key like this one.",4L2BdIseoWJyU0B8VhFMG2
Give me some popular soft rock songs from the mid-90s with a very high danceability.,4L2BdIseoWJyU0B8VhFMG2
Do you have more songs with medium acousticness and very high speechiness?,4L2BdIseoWJyU0B8VhFMG2
I'm looking for songs with a similar tempo and energy level as 'You'll Be Mine.',4L2BdIseoWJyU0B8VhFMG2
Can you recommend more mellow pop rock songs like 'Blue' by LeAnn Rimes?,1g5EcKDECPxeI7kgkvcbxm
Give me upbeat pop rock tracks in the key of E from the mid-90s similar to this one.,1g5EcKDECPxeI7kgkvcbxm
I'm in the mood for popular pop rock songs that are not explicit and have a very high acoustic feel.,1g5EcKDECPxeI7kgkvcbxm
"Find me slow, low-energy pop rock solo songs with high liveness and medium loudness.",1g5EcKDECPxeI7kgkvcbxm
Recommend me pop rock tracks with very low tempo and valence similar to this one.,1g5EcKDECPxeI7kgkvcbxm
Can you recommend some alternative rock songs from the mid-90s with a similar mood to this one?,2S3wW83zk0CosLGYN7jfor
Find me more tracks in the key of G that are not too energetic and have medium popularity.,2S3wW83zk0CosLGYN7jfor
"I'm looking for solo songs with low danceability and very high tempo, like this one.",2S3wW83zk0CosLGYN7jfor
Give me some popular alternative rock tracks from high-profile artists that are not explicit.,2S3wW83zk0CosLGYN7jfor
Do you have any recommendations for medium-energy songs with a major mode and a very low valence?,2S3wW83zk0CosLGYN7jfor
Can you recommend more pop rock songs with a high acousticness and danceability?,3qcVyKUKAOfBoQJsxHfhmW
Give me some mellow tracks in the key of C with a major mode like Jealousy by Natalie Merchant.,3qcVyKUKAOfBoQJsxHfhmW
"I'm in the mood for some low-energy, instrumental pop rock songs similar to Jealousy.",3qcVyKUKAOfBoQJsxHfhmW
Do you have any medium-popular pop rock songs with very low speechiness and a low tempo?,3qcVyKUKAOfBoQJsxHfhmW
Recommend me some solo pop rock tracks with high instrumentalness and low loudness.,3qcVyKUKAOfBoQJsxHfhmW
Can you recommend more alternative rock songs from the mid-2000s with high acousticness and very low danceability?,29YBihzQOmat0U74k4ukdx
Give me some popular high-energy solo tracks in the key of B with very high tempo.,29YBihzQOmat0U74k4ukdx
I'm looking for high-energy songs in major key with high loudness and speechiness.,29YBihzQOmat0U74k4ukdx
Do you have any alternative rock songs with very low valence and high liveness?,29YBihzQOmat0U74k4ukdx
Recommend me some non-explicit alternative rock tracks with very high loudness and instrumentalness.,29YBihzQOmat0U74k4ukdx
Can you recommend more hard rock tracks with high energy and a minor key like this one?,2Iv4HSoMX2fDeXFcOJWyWX
I'm looking for popular hard rock songs from the mid-90s with very high instrumentalness and high liveness.,2Iv4HSoMX2fDeXFcOJWyWX
